email,interests,recommended_projects
courtney.rodriguez@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming']","['PLCS0191', 'PLCS0350', 'PLCS0306', 'PLCS0541', 'PLCS0569', 'PLCS0197', 'PLCS0147', 'PLCS0061', 'PLCS0920', 'PLCS0288']"
karen.ashley@example.com,"['Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Web Development', 'Data Analysis', 'Machine Learning']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
ryan.wang@example.com,"['Java Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'C++ Programming', 'UI/UX Design', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
tony.phillips@example.com,"['UI/UX Design', 'Java Programming', 'Data Analysis', 'Web Development', 'C++ Programming']","['PLCS0179', 'PLCS0509', 'PLCS0096', 'PLCS0111', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0970', 'PLCS0156', 'PLCS0163']"
sheri.ramos@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
brooke.garcia@example.com,"['Web Development', 'Machine Learning', 'C++ Programming']","['PLCS0522', 'PLCS0799', 'PLCS0777', 'PLCS0066', 'PLCS0057', 'PLCS0969', 'PLCS0750', 'PLCS0967', 'PLCS0649', 'PLCS0895']"
joel.patterson@example.com,"['Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'Java Programming', 'Web Development', 'Machine Learning']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
mary.acevedo@example.com,"['Web Development', 'Java Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0999', 'PLCS0545', 'PLCS0429', 'PLCS0006', 'PLCS0973', 'PLCS0098', 'PLCS0491', 'PLCS0926', 'PLCS0520', 'PLCS0585']"
keith.morgan@example.com,"['Data Analysis', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
daniel.wilson@example.com,"['Machine Learning', 'Java Programming', 'UI/UX Design', 'C++ Programming', 'Web Development']","['PLCS0230', 'PLCS0637', 'PLCS0713', 'PLCS0716', 'PLCS0422', 'PLCS0294', 'PLCS0189', 'PLCS0232', 'PLCS0970', 'PLCS0179']"
matthew.vasquez@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0956', 'PLCS0526', 'PLCS0194', 'PLCS0842', 'PLCS0185', 'PLCS0184', 'PLCS0251', 'PLCS0814', 'PLCS0630', 'PLCS0284']"
kimberly.chen@example.com,"['Data Analysis', 'Machine Learning', 'C++ Programming', 'Web Development', 'UI/UX Design']","['PLCS0542', 'PLCS0857', 'PLCS0164', 'PLCS0634', 'PLCS0751', 'PLCS0496', 'PLCS0960', 'PLCS0775', 'PLCS0446', 'PLCS0584']"
larry.rodriguez@example.com,"['Java Programming', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Web Development']","['PLCS0817', 'PLCS0589', 'PLCS0305', 'PLCS0270', 'PLCS0040', 'PLCS0957', 'PLCS0796', 'PLCS0598', 'PLCS0236', 'PLCS0523']"
pamela.allen@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Web Development']","['PLCS0197', 'PLCS0071', 'PLCS0931', 'PLCS0644', 'PLCS0061', 'PLCS0653', 'PLCS0541', 'PLCS0553', 'PLCS0350', 'PLCS0609']"
travis.nelson@example.com,"['C++ Programming', 'Java Programming', 'UI/UX Design', 'Machine Learning', 'Web Development']","['PLCS0230', 'PLCS0637', 'PLCS0713', 'PLCS0716', 'PLCS0422', 'PLCS0294', 'PLCS0189', 'PLCS0232', 'PLCS0970', 'PLCS0179']"
antonio.barnes@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design', 'Web Development']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
jacqueline.foley@example.com,"['Web Development', 'Java Programming', 'Machine Learning']","['PLCS0902', 'PLCS0773', 'PLCS0066', 'PLCS0649', 'PLCS0659', 'PLCS0057', 'PLCS0134', 'PLCS0799', 'PLCS0192', 'PLCS0354']"
mary.newman@example.com,"['C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming']","['PLCS0644', 'PLCS0350', 'PLCS0677', 'PLCS0239', 'PLCS0588', 'PLCS0218', 'PLCS0288', 'PLCS0071', 'PLCS0872', 'PLCS0569']"
vicki.hogan@example.com,"['Web Development', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Java Programming', 'C++ Programming']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
amanda.foster@example.com,"['Web Development', 'Java Programming', 'Machine Learning']","['PLCS0902', 'PLCS0773', 'PLCS0066', 'PLCS0649', 'PLCS0659', 'PLCS0057', 'PLCS0134', 'PLCS0799', 'PLCS0192', 'PLCS0354']"
michelle.franklin@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS1000', 'PLCS0807', 'PLCS0717', 'PLCS0577', 'PLCS0593', 'PLCS0720', 'PLCS0745', 'PLCS0119', 'PLCS0253', 'PLCS0314']"
elizabeth.jones@example.com,"['Web Development', 'Machine Learning', 'Data Analysis', 'Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
becky.jacobs@example.com,"['Machine Learning', 'Java Programming', 'C++ Programming']","['PLCS0190', 'PLCS0449', 'PLCS0201', 'PLCS0056', 'PLCS0440', 'PLCS0870', 'PLCS0660', 'PLCS0621', 'PLCS0675', 'PLCS0632']"
paul.figueroa@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
diana.hester@example.com,"['Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'C++ Programming']","['PLCS1000', 'PLCS0807', 'PLCS0717', 'PLCS0577', 'PLCS0593', 'PLCS0720', 'PLCS0745', 'PLCS0119', 'PLCS0253', 'PLCS0314']"
jason.knight@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis']","['PLCS0644', 'PLCS0653', 'PLCS0147', 'PLCS0165', 'PLCS0061', 'PLCS0306', 'PLCS0806', 'PLCS0687', 'PLCS0699', 'PLCS0197']"
victoria.steele@example.com,"['Java Programming', 'Machine Learning', 'Android Mobile App Programming', 'Web Development', 'Data Analysis', 'UI/UX Design']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
joan.fernandez@example.com,"['C++ Programming', 'Data Analysis', 'Machine Learning']","['PLCS0929', 'PLCS0289', 'PLCS0966', 'PLCS0876', 'PLCS0328', 'PLCS0536', 'PLCS0088', 'PLCS0411', 'PLCS0161', 'PLCS0049']"
elizabeth.morales@example.com,"['Data Analysis', 'Java Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0315', 'PLCS0765', 'PLCS0680', 'PLCS0397', 'PLCS0120', 'PLCS0839', 'PLCS0233', 'PLCS0618', 'PLCS0513', 'PLCS0849']"
daniel.robinson@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'UI/UX Design']","['PLCS0569', 'PLCS0197', 'PLCS0218', 'PLCS0306', 'PLCS0165', 'PLCS0588', 'PLCS0288', 'PLCS0191', 'PLCS0609', 'PLCS0147']"
angela.woods@example.com,"['Machine Learning', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0677', 'PLCS0306', 'PLCS0191', 'PLCS0197', 'PLCS0931', 'PLCS0564', 'PLCS0147', 'PLCS0854', 'PLCS0071', 'PLCS0165']"
ross.nguyen@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0931', 'PLCS0350', 'PLCS0414', 'PLCS0644', 'PLCS0804', 'PLCS0218', 'PLCS0806', 'PLCS0677', 'PLCS0609', 'PLCS0920']"
angela.christensen@example.com,"['Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
brianna.griffin@example.com,"['C++ Programming', 'Java Programming', 'Data Analysis', 'Web Development', 'Android Mobile App Programming']","['PLCS1000', 'PLCS0119', 'PLCS0060', 'PLCS0911', 'PLCS0314', 'PLCS0577', 'PLCS0874', 'PLCS0085', 'PLCS0593', 'PLCS0851']"
todd.dudley@example.com,"['Data Analysis', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0981', 'PLCS0973', 'PLCS0696', 'PLCS0429', 'PLCS0662', 'PLCS0098', 'PLCS0106', 'PLCS0545', 'PLCS0913', 'PLCS0520']"
billy.martinez@example.com,"['Web Development', 'UI/UX Design', 'Data Analysis']","['PLCS0542', 'PLCS0775', 'PLCS0743', 'PLCS0625', 'PLCS0751', 'PLCS0866', 'PLCS0584', 'PLCS0960', 'PLCS0496', 'PLCS0267']"
deanna.sandoval@example.com,"['Machine Learning', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'Java Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
clayton.turner@example.com,"['Data Analysis', 'Web Development', 'Machine Learning', 'C++ Programming', 'Java Programming', 'Android Mobile App Programming']","['PLCS1000', 'PLCS0240', 'PLCS0577', 'PLCS0593', 'PLCS0396', 'PLCS0638', 'PLCS0221', 'PLCS0382', 'PLCS0119', 'PLCS0226']"
marc.pham@example.com,"['Data Analysis', 'Web Development', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
scott.garcia@example.com,"['C++ Programming', 'Java Programming', 'Data Analysis']","['PLCS0244', 'PLCS0220', 'PLCS0948', 'PLCS0527', 'PLCS0606', 'PLCS0097', 'PLCS0610', 'PLCS0084', 'PLCS0739', 'PLCS0497']"
pamela.carlson@example.com,"['Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'Web Development']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
amanda.wagner@example.com,"['UI/UX Design', 'C++ Programming', 'Machine Learning', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
william.turner@example.com,"['Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'C++ Programming']","['PLCS0841', 'PLCS0197', 'PLCS0414', 'PLCS0569', 'PLCS0806', 'PLCS0306', 'PLCS0653', 'PLCS0218', 'PLCS0288', 'PLCS0147']"
sarah.lee@example.com,"['Data Analysis', 'Web Development', 'Java Programming']","['PLCS0121', 'PLCS0824', 'PLCS0940', 'PLCS0059', 'PLCS0430', 'PLCS0611', 'PLCS0914', 'PLCS0908', 'PLCS0127', 'PLCS0139']"
stacey.howell@example.com,"['Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'C++ Programming']","['PLCS1000', 'PLCS0119', 'PLCS0060', 'PLCS0911', 'PLCS0314', 'PLCS0577', 'PLCS0874', 'PLCS0085', 'PLCS0593', 'PLCS0851']"
belinda.smith@example.com,"['Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Web Development']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
michael.taylor@example.com,"['Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0642', 'PLCS0133', 'PLCS0678', 'PLCS0049', 'PLCS0966', 'PLCS0477', 'PLCS0161', 'PLCS0853', 'PLCS0254', 'PLCS0261']"
leslie.williams@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Java Programming', 'Web Development']","['PLCS1000', 'PLCS0119', 'PLCS0060', 'PLCS0911', 'PLCS0314', 'PLCS0577', 'PLCS0874', 'PLCS0085', 'PLCS0593', 'PLCS0851']"
brian.short@example.com,"['Java Programming', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0644', 'PLCS0350', 'PLCS0677', 'PLCS0239', 'PLCS0588', 'PLCS0218', 'PLCS0288', 'PLCS0071', 'PLCS0872', 'PLCS0569']"
alyssa.nichols@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming']","['PLCS0190', 'PLCS0449', 'PLCS0201', 'PLCS0056', 'PLCS0440', 'PLCS0870', 'PLCS0660', 'PLCS0621', 'PLCS0675', 'PLCS0632']"
david.hernandez@example.com,"['Web Development', 'Data Analysis', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0553', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0147', 'PLCS0854', 'PLCS0588', 'PLCS0699', 'PLCS0165']"
paul.mccann@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'Java Programming']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
maurice.perez@example.com,"['Android Mobile App Programming', 'Java Programming', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS1000', 'PLCS0119', 'PLCS0060', 'PLCS0911', 'PLCS0314', 'PLCS0577', 'PLCS0874', 'PLCS0085', 'PLCS0593', 'PLCS0851']"
michael.tucker@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Web Development']","['PLCS0776', 'PLCS0013', 'PLCS0491', 'PLCS0429', 'PLCS0926', 'PLCS0761', 'PLCS0370', 'PLCS0913', 'PLCS0696', 'PLCS0662']"
sarah.conner@example.com,"['Data Analysis', 'Android Mobile App Programming', 'Java Programming']","['PLCS0956', 'PLCS0526', 'PLCS0194', 'PLCS0842', 'PLCS0185', 'PLCS0184', 'PLCS0251', 'PLCS0814', 'PLCS0630', 'PLCS0284']"
nathan.kelley@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0179', 'PLCS0509', 'PLCS0096', 'PLCS0111', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0970', 'PLCS0156', 'PLCS0163']"
tyler.hanna@example.com,"['UI/UX Design', 'Machine Learning', 'Java Programming', 'C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
courtney.wilson@example.com,"['C++ Programming', 'Machine Learning', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
matthew.warner@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0553', 'PLCS0218', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0306', 'PLCS0699', 'PLCS0588', 'PLCS0687']"
amy.sexton@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0275', 'PLCS0006', 'PLCS0370', 'PLCS0999', 'PLCS0491', 'PLCS0938', 'PLCS0645', 'PLCS0106', 'PLCS0662', 'PLCS0973']"
joshua.ryan@example.com,"['Machine Learning', 'UI/UX Design', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
debbie.walker@example.com,"['Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
sarah.davis@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Java Programming', 'Web Development', 'UI/UX Design', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
emily.stanley@example.com,"['Machine Learning', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0414', 'PLCS0588', 'PLCS0609', 'PLCS0288', 'PLCS0239', 'PLCS0569', 'PLCS0699', 'PLCS0197', 'PLCS0541', 'PLCS0804']"
andrew.dawson@example.com,"['Machine Learning', 'Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'C++ Programming']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
kerri.oliver@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0696', 'PLCS0761', 'PLCS0585', 'PLCS0545', 'PLCS0275', 'PLCS0973', 'PLCS0645', 'PLCS0662', 'PLCS0520', 'PLCS0999']"
monica.miller@example.com,"['Web Development', 'Android Mobile App Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0569', 'PLCS0061', 'PLCS0653', 'PLCS0931', 'PLCS0197', 'PLCS0644', 'PLCS0191', 'PLCS0677', 'PLCS0350', 'PLCS0687']"
brittany.williamson@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning']","['PLCS0165', 'PLCS0218', 'PLCS0653', 'PLCS0197', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0687', 'PLCS0699', 'PLCS0569']"
donald.murphy@example.com,"['Data Analysis', 'Machine Learning', 'Web Development', 'UI/UX Design', 'Java Programming', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
melissa.hansen@example.com,"['C++ Programming', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Machine Learning', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
willie.bell@example.com,"['Web Development', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
nichole.edwards@example.com,"['Machine Learning', 'Web Development', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0841', 'PLCS0197', 'PLCS0414', 'PLCS0569', 'PLCS0806', 'PLCS0306', 'PLCS0653', 'PLCS0218', 'PLCS0288', 'PLCS0147']"
kelsey.olson@example.com,"['Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0970', 'PLCS0294', 'PLCS0179', 'PLCS0503', 'PLCS0096', 'PLCS0671', 'PLCS0189', 'PLCS0762', 'PLCS0716', 'PLCS0230']"
jamie.smith@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Web Development']","['PLCS0553', 'PLCS0218', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0306', 'PLCS0699', 'PLCS0588', 'PLCS0687']"
paul.hebert@example.com,"['Java Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'C++ Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
terri.lopez@example.com,"['Java Programming', 'C++ Programming', 'UI/UX Design', 'Machine Learning', 'Web Development', 'Android Mobile App Programming']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
cole.ball@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0931', 'PLCS0609', 'PLCS0687', 'PLCS0306', 'PLCS0588', 'PLCS0165', 'PLCS0218', 'PLCS0350', 'PLCS0061', 'PLCS0699']"
kevin.oneill@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design']","['PLCS0189', 'PLCS0230', 'PLCS0671', 'PLCS0294', 'PLCS0702', 'PLCS0970', 'PLCS0260', 'PLCS0637', 'PLCS0713', 'PLCS0117']"
thomas.williams@example.com,"['Data Analysis', 'Web Development', 'UI/UX Design', 'Java Programming']","['PLCS0164', 'PLCS0198', 'PLCS0775', 'PLCS0960', 'PLCS0665', 'PLCS0496', 'PLCS0676', 'PLCS0751', 'PLCS0743', 'PLCS0181']"
sara.vega@example.com,"['C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development']","['PLCS0481', 'PLCS0522', 'PLCS0760', 'PLCS0192', 'PLCS0969', 'PLCS0967', 'PLCS0773', 'PLCS0777', 'PLCS0485', 'PLCS0799']"
linda.fischer@example.com,"['Web Development', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming', 'UI/UX Design']","['PLCS0165', 'PLCS0588', 'PLCS0677', 'PLCS0147', 'PLCS0350', 'PLCS0191', 'PLCS0564', 'PLCS0569', 'PLCS0806', 'PLCS0218']"
beth.hinton@example.com,"['Machine Learning', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0677', 'PLCS0306', 'PLCS0191', 'PLCS0197', 'PLCS0931', 'PLCS0564', 'PLCS0147', 'PLCS0854', 'PLCS0071', 'PLCS0165']"
peter.miranda@example.com,"['Data Analysis', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
natasha.parks@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming', 'UI/UX Design']","['PLCS0210', 'PLCS0680', 'PLCS0618', 'PLCS0896', 'PLCS0473', 'PLCS0959', 'PLCS0315', 'PLCS0464', 'PLCS0797', 'PLCS0839']"
michael.frey@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
