email,interests,recommended_projects
jacqueline.foley@example.com,"['Web Development', 'Java Programming', 'Machine Learning']","['PLCS0354', 'PLCS0066', 'PLCS0485', 'PLCS0895', 'PLCS0522', 'PLCS0057', 'PLCS0659', 'PLCS0472', 'PLCS0750', 'PLCS0099']"
mary.newman@example.com,"['C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming']","['PLCS0218', 'PLCS0804', 'PLCS0350', 'PLCS0699', 'PLCS0609', 'PLCS0191', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0872']"
vicki.hogan@example.com,"['Web Development', 'UI/UX Design', 'Data Analysis', 'Machine Learning', 'Java Programming', 'C++ Programming']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
amanda.foster@example.com,"['Web Development', 'Java Programming', 'Machine Learning']","['PLCS0354', 'PLCS0066', 'PLCS0485', 'PLCS0895', 'PLCS0522', 'PLCS0057', 'PLCS0659', 'PLCS0472', 'PLCS0750', 'PLCS0099']"
michelle.franklin@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0745', 'PLCS0396', 'PLCS0227', 'PLCS0314', 'PLCS1000', 'PLCS0253', 'PLCS0382', 'PLCS0911', 'PLCS0221', 'PLCS0593']"
elizabeth.jones@example.com,"['Web Development', 'Machine Learning', 'Data Analysis', 'Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
becky.jacobs@example.com,"['Machine Learning', 'Java Programming', 'C++ Programming']","['PLCS0190', 'PLCS0660', 'PLCS0621', 'PLCS0440', 'PLCS0632', 'PLCS0870', 'PLCS0752', 'PLCS0186', 'PLCS0675', 'PLCS0056']"
paul.figueroa@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
diana.hester@example.com,"['Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'C++ Programming']","['PLCS0745', 'PLCS0396', 'PLCS0227', 'PLCS0314', 'PLCS1000', 'PLCS0253', 'PLCS0382', 'PLCS0911', 'PLCS0221', 'PLCS0593']"
jason.knight@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis']","['PLCS0699', 'PLCS0165', 'PLCS0653', 'PLCS0218', 'PLCS0677', 'PLCS0841', 'PLCS0687', 'PLCS0541', 'PLCS0553', 'PLCS0350']"
victoria.steele@example.com,"['Java Programming', 'Machine Learning', 'Android Mobile App Programming', 'Web Development', 'Data Analysis', 'UI/UX Design']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
joan.fernandez@example.com,"['C++ Programming', 'Data Analysis', 'Machine Learning']","['PLCS0642', 'PLCS0929', 'PLCS0049', 'PLCS0261', 'PLCS0833', 'PLCS0536', 'PLCS0456', 'PLCS0289', 'PLCS0328', 'PLCS0039']"
elizabeth.morales@example.com,"['Data Analysis', 'Java Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0896', 'PLCS0408', 'PLCS0797', 'PLCS0618', 'PLCS0426', 'PLCS0210', 'PLCS0959', 'PLCS0377', 'PLCS0757', 'PLCS0315']"
daniel.robinson@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'UI/UX Design']","['PLCS0288', 'PLCS0806', 'PLCS0239', 'PLCS0841', 'PLCS0071', 'PLCS0854', 'PLCS0588', 'PLCS0306', 'PLCS0541', 'PLCS0804']"
angela.woods@example.com,"['Machine Learning', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0806', 'PLCS0677', 'PLCS0920', 'PLCS0191', 'PLCS0071', 'PLCS0553', 'PLCS0197', 'PLCS0804', 'PLCS0306', 'PLCS0288']"
ross.nguyen@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0350', 'PLCS0218', 'PLCS0841', 'PLCS0306', 'PLCS0553', 'PLCS0854', 'PLCS0872', 'PLCS0239', 'PLCS0147', 'PLCS0541']"
angela.christensen@example.com,"['Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
brianna.griffin@example.com,"['C++ Programming', 'Java Programming', 'Data Analysis', 'Web Development', 'Android Mobile App Programming']","['PLCS0396', 'PLCS0445', 'PLCS0119', 'PLCS0720', 'PLCS0717', 'PLCS0911', 'PLCS0638', 'PLCS0085', 'PLCS0782', 'PLCS0452']"
todd.dudley@example.com,"['Data Analysis', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0317', 'PLCS0761', 'PLCS0662', 'PLCS0106', 'PLCS0520', 'PLCS0098', 'PLCS0981', 'PLCS0370', 'PLCS0973', 'PLCS0776']"
billy.martinez@example.com,"['Web Development', 'UI/UX Design', 'Data Analysis']","['PLCS0665', 'PLCS0960', 'PLCS0181', 'PLCS0866', 'PLCS0021', 'PLCS0584', 'PLCS0676', 'PLCS0634', 'PLCS0267', 'PLCS0446']"
deanna.sandoval@example.com,"['Machine Learning', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
clayton.turner@example.com,"['Data Analysis', 'Web Development', 'Machine Learning', 'C++ Programming', 'Java Programming', 'Android Mobile App Programming']","['PLCS0060', 'PLCS0227', 'PLCS0085', 'PLCS0911', 'PLCS0445', 'PLCS0782', 'PLCS0452', 'PLCS1000', 'PLCS0119', 'PLCS0226']"
marc.pham@example.com,"['Data Analysis', 'Web Development', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
scott.garcia@example.com,"['C++ Programming', 'Java Programming', 'Data Analysis']","['PLCS0837', 'PLCS0624', 'PLCS0497', 'PLCS0527', 'PLCS0220', 'PLCS0868', 'PLCS0606', 'PLCS0610', 'PLCS0069', 'PLCS0948']"
pamela.carlson@example.com,"['Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'Web Development']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
amanda.wagner@example.com,"['UI/UX Design', 'C++ Programming', 'Machine Learning', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
william.turner@example.com,"['Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'C++ Programming']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
sarah.lee@example.com,"['Data Analysis', 'Web Development', 'Java Programming']","['PLCS0022', 'PLCS0978', 'PLCS0822', 'PLCS0940', 'PLCS0219', 'PLCS0908', 'PLCS0180', 'PLCS0332', 'PLCS0257', 'PLCS0824']"
stacey.howell@example.com,"['Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'C++ Programming']","['PLCS0396', 'PLCS0445', 'PLCS0119', 'PLCS0720', 'PLCS0717', 'PLCS0911', 'PLCS0638', 'PLCS0085', 'PLCS0782', 'PLCS0452']"
belinda.smith@example.com,"['Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Web Development']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
michael.taylor@example.com,"['Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0642', 'PLCS0254', 'PLCS0833', 'PLCS0816', 'PLCS0966', 'PLCS0088', 'PLCS0929', 'PLCS0029', 'PLCS0161', 'PLCS0039']"
leslie.williams@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Java Programming', 'Web Development']","['PLCS0396', 'PLCS0445', 'PLCS0119', 'PLCS0720', 'PLCS0717', 'PLCS0911', 'PLCS0638', 'PLCS0085', 'PLCS0782', 'PLCS0452']"
brian.short@example.com,"['Java Programming', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0218', 'PLCS0804', 'PLCS0350', 'PLCS0699', 'PLCS0609', 'PLCS0191', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0872']"
alyssa.nichols@example.com,"['Machine Learning', 'C++ Programming', 'Java Programming']","['PLCS0190', 'PLCS0660', 'PLCS0621', 'PLCS0440', 'PLCS0632', 'PLCS0870', 'PLCS0752', 'PLCS0186', 'PLCS0675', 'PLCS0056']"
david.hernandez@example.com,"['Web Development', 'Data Analysis', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0699', 'PLCS0165', 'PLCS0350', 'PLCS0687', 'PLCS0806', 'PLCS0197', 'PLCS0071', 'PLCS0218', 'PLCS0854', 'PLCS0677']"
paul.mccann@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'Java Programming']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
maurice.perez@example.com,"['Android Mobile App Programming', 'Java Programming', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0396', 'PLCS0445', 'PLCS0119', 'PLCS0720', 'PLCS0717', 'PLCS0911', 'PLCS0638', 'PLCS0085', 'PLCS0782', 'PLCS0452']"
michael.tucker@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Web Development']","['PLCS0098', 'PLCS0981', 'PLCS0913', 'PLCS0696', 'PLCS0275', 'PLCS0645', 'PLCS0317', 'PLCS0973', 'PLCS0106', 'PLCS0761']"
sarah.conner@example.com,"['Data Analysis', 'Android Mobile App Programming', 'Java Programming']","['PLCS0115', 'PLCS0842', 'PLCS0864', 'PLCS0935', 'PLCS0964', 'PLCS0561', 'PLCS0526', 'PLCS0956', 'PLCS0251', 'PLCS0284']"
nathan.kelley@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0459', 'PLCS0260', 'PLCS0970', 'PLCS0762', 'PLCS0163', 'PLCS0117', 'PLCS0232', 'PLCS0671', 'PLCS0713', 'PLCS0716']"
tyler.hanna@example.com,"['UI/UX Design', 'Machine Learning', 'Java Programming', 'C++ Programming', 'Android Mobile App Programming', 'Data Analysis', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
courtney.wilson@example.com,"['C++ Programming', 'Machine Learning', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
matthew.warner@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0588', 'PLCS0687', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0806', 'PLCS0191', 'PLCS0804', 'PLCS0218', 'PLCS0414']"
amy.sexton@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0098', 'PLCS0776', 'PLCS0973', 'PLCS0275', 'PLCS0645', 'PLCS0520', 'PLCS0429', 'PLCS0926', 'PLCS0662', 'PLCS0696']"
joshua.ryan@example.com,"['Machine Learning', 'UI/UX Design', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
debbie.walker@example.com,"['Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
sarah.davis@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Java Programming', 'Web Development', 'UI/UX Design', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
emily.stanley@example.com,"['Machine Learning', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0931', 'PLCS0071', 'PLCS0677', 'PLCS0350', 'PLCS0920', 'PLCS0644', 'PLCS0699', 'PLCS0588', 'PLCS0061', 'PLCS0306']"
andrew.dawson@example.com,"['Machine Learning', 'Java Programming', 'Data Analysis', 'Web Development', 'UI/UX Design', 'C++ Programming']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
kerri.oliver@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0696', 'PLCS0776', 'PLCS0913', 'PLCS0098', 'PLCS0370', 'PLCS0973', 'PLCS0585', 'PLCS0981', 'PLCS0013', 'PLCS0520']"
monica.miller@example.com,"['Web Development', 'Android Mobile App Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0677', 'PLCS0288', 'PLCS0644', 'PLCS0218', 'PLCS0569', 'PLCS0165', 'PLCS0071', 'PLCS0804', 'PLCS0806', 'PLCS0191']"
brittany.williamson@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning']","['PLCS0804', 'PLCS0288', 'PLCS0414', 'PLCS0350', 'PLCS0699', 'PLCS0806', 'PLCS0147', 'PLCS0071', 'PLCS0841', 'PLCS0061']"
donald.murphy@example.com,"['Data Analysis', 'Machine Learning', 'Web Development', 'UI/UX Design', 'Java Programming', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
melissa.hansen@example.com,"['C++ Programming', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Machine Learning', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
willie.bell@example.com,"['Web Development', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
nichole.edwards@example.com,"['Machine Learning', 'Web Development', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
kelsey.olson@example.com,"['Java Programming', 'C++ Programming', 'UI/UX Design']","['PLCS0713', 'PLCS0163', 'PLCS0260', 'PLCS0637', 'PLCS0762', 'PLCS0156', 'PLCS0232', 'PLCS0970', 'PLCS0702', 'PLCS0671']"
jamie.smith@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Web Development']","['PLCS0588', 'PLCS0687', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0806', 'PLCS0191', 'PLCS0804', 'PLCS0218', 'PLCS0414']"
paul.hebert@example.com,"['Java Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'C++ Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
terri.lopez@example.com,"['Java Programming', 'C++ Programming', 'UI/UX Design', 'Machine Learning', 'Web Development', 'Android Mobile App Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
cole.ball@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Java Programming']","['PLCS0653', 'PLCS0644', 'PLCS0841', 'PLCS0931', 'PLCS0147', 'PLCS0218', 'PLCS0854', 'PLCS0699', 'PLCS0920', 'PLCS0677']"
kevin.oneill@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design']","['PLCS0117', 'PLCS0970', 'PLCS0230', 'PLCS0716', 'PLCS0637', 'PLCS0232', 'PLCS0422', 'PLCS0111', 'PLCS0156', 'PLCS0459']"
thomas.williams@example.com,"['Data Analysis', 'Web Development', 'UI/UX Design', 'Java Programming']","['PLCS0866', 'PLCS0665', 'PLCS0844', 'PLCS0021', 'PLCS0164', 'PLCS0267', 'PLCS0775', 'PLCS0857', 'PLCS0446', 'PLCS0960']"
sara.vega@example.com,"['C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development']","['PLCS0902', 'PLCS0773', 'PLCS0485', 'PLCS0192', 'PLCS0481', 'PLCS0979', 'PLCS0066', 'PLCS0799', 'PLCS0472', 'PLCS0967']"
linda.fischer@example.com,"['Web Development', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming', 'UI/UX Design']","['PLCS0569', 'PLCS0564', 'PLCS0350', 'PLCS0677', 'PLCS0699', 'PLCS0872', 'PLCS0687', 'PLCS0191', 'PLCS0804', 'PLCS0609']"
beth.hinton@example.com,"['Machine Learning', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0806', 'PLCS0677', 'PLCS0920', 'PLCS0191', 'PLCS0071', 'PLCS0553', 'PLCS0197', 'PLCS0804', 'PLCS0306', 'PLCS0288']"
peter.miranda@example.com,"['Data Analysis', 'C++ Programming', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
natasha.parks@example.com,"['Machine Learning', 'Data Analysis', 'C++ Programming', 'UI/UX Design']","['PLCS0849', 'PLCS0473', 'PLCS0618', 'PLCS0959', 'PLCS0797', 'PLCS0120', 'PLCS0258', 'PLCS0765', 'PLCS0464', 'PLCS0385']"
michael.frey@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
daniel.johnson@example.com,"['Data Analysis', 'UI/UX Design', 'C++ Programming', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
mark.alvarado@example.com,"['C++ Programming', 'Machine Learning', 'Web Development', 'Android Mobile App Programming', 'Java Programming', 'Data Analysis', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
bryan.hinton@example.com,"['Java Programming', 'Machine Learning', 'Web Development']","['PLCS0354', 'PLCS0066', 'PLCS0485', 'PLCS0895', 'PLCS0522', 'PLCS0057', 'PLCS0659', 'PLCS0472', 'PLCS0750', 'PLCS0099']"
allison.rodriguez@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Web Development', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
christopher.berry@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming']","['PLCS0644', 'PLCS0071', 'PLCS0677', 'PLCS0350', 'PLCS0931', 'PLCS0653', 'PLCS0687', 'PLCS0588', 'PLCS0061', 'PLCS0699']"
david.jenkins@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0687', 'PLCS0699', 'PLCS0677', 'PLCS0553', 'PLCS0653', 'PLCS0306', 'PLCS0288', 'PLCS0350', 'PLCS0541', 'PLCS0564']"
ryan.colon@example.com,"['UI/UX Design', 'Data Analysis', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
paul.simmons@example.com,"['UI/UX Design', 'Web Development', 'Java Programming', 'Machine Learning', 'Data Analysis', 'C++ Programming']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
jonathan.allen@example.com,"['Data Analysis', 'C++ Programming', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0584', 'PLCS0751', 'PLCS0775', 'PLCS0866', 'PLCS0625', 'PLCS0267', 'PLCS0857', 'PLCS0665', 'PLCS0496', 'PLCS0021']"
david.hampton@example.com,"['Data Analysis', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
leah.cole@example.com,"['Java Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design']","['PLCS0896', 'PLCS0408', 'PLCS0797', 'PLCS0618', 'PLCS0426', 'PLCS0210', 'PLCS0959', 'PLCS0377', 'PLCS0757', 'PLCS0315']"
jonathan.le@example.com,"['Data Analysis', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0165', 'PLCS0588', 'PLCS0239', 'PLCS0609', 'PLCS0288', 'PLCS0147', 'PLCS0553', 'PLCS0564', 'PLCS0653', 'PLCS0569']"
mario.anderson@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
jack.dunlap@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0696', 'PLCS0776', 'PLCS0913', 'PLCS0098', 'PLCS0370', 'PLCS0973', 'PLCS0585', 'PLCS0981', 'PLCS0013', 'PLCS0520']"
denise.gaines@example.com,"['C++ Programming', 'UI/UX Design', 'Web Development', 'Machine Learning', 'Java Programming', 'Android Mobile App Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
